event_id,day_index,hour,site_token,metric_raw,layer,pii_status,dataset
B-01710,11,10,SITE-011,82.63,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01711,11,12,SITE-011,49.87,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01712,11,14,SITE-011,54.17,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01713,11,16,SITE-011,91.06,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01714,11,18,SITE-011,60.16,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01715,11,20,SITE-011,94.01,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01716,11,22,SITE-011,53.11,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01717,11,0,SITE-012,63.16,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01718,11,2,SITE-012,77.96,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01719,11,4,SITE-012,96.36,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01720,11,6,SITE-012,48.17,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01721,11,8,SITE-012,58.3,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01722,11,10,SITE-012,92.32,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01723,11,12,SITE-012,69.05,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01724,11,14,SITE-012,56.24,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01725,11,16,SITE-012,91.17,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01726,11,18,SITE-012,94.59,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01727,11,20,SITE-012,78.79,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01728,11,22,SITE-012,92.61,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01729,12,0,SITE-001,54.89,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01730,12,2,SITE-001,73.61,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01731,12,4,SITE-001,41.84,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01732,12,6,SITE-001,42.37,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01733,12,8,SITE-001,81.49,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01734,12,10,SITE-001,67.01,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01735,12,12,SITE-001,68.61,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01736,12,14,SITE-001,84.16,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01737,12,16,SITE-001,47.77,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01738,12,18,SITE-001,72.23,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01739,12,20,SITE-001,87.33,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01740,12,22,SITE-001,60.5,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01741,12,0,SITE-002,61.74,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01742,12,2,SITE-002,71.79,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01743,12,4,SITE-002,90.51,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01744,12,6,SITE-002,88.18,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01745,12,8,SITE-002,94.55,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01746,12,10,SITE-002,73.26,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01747,12,12,SITE-002,41.33,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01748,12,14,SITE-002,51.72,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01749,12,16,SITE-002,85.0,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01750,12,18,SITE-002,74.51,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01751,12,20,SITE-002,47.62,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01752,12,22,SITE-002,78.22,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01753,12,0,SITE-003,75.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01754,12,2,SITE-003,82.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01755,12,4,SITE-003,79.84,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01756,12,6,SITE-003,57.1,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01757,12,8,SITE-003,53.09,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01758,12,10,SITE-003,76.83,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01759,12,12,SITE-003,47.07,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01760,12,14,SITE-003,52.16,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01761,12,16,SITE-003,76.46,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01762,12,18,SITE-003,72.83,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01763,12,20,SITE-003,79.37,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01764,12,22,SITE-003,86.83,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01765,12,0,SITE-004,55.0,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01766,12,2,SITE-004,64.73,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01767,12,4,SITE-004,90.44,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01768,12,6,SITE-004,61.95,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01769,12,8,SITE-004,54.52,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01770,12,10,SITE-004,68.98,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01771,12,12,SITE-004,93.79,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01772,12,14,SITE-004,63.16,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01773,12,16,SITE-004,53.31,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01774,12,18,SITE-004,78.1,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01775,12,20,SITE-004,71.41,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01776,12,22,SITE-004,55.64,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01777,12,0,SITE-005,60.53,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01778,12,2,SITE-005,44.19,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01779,12,4,SITE-005,50.17,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01780,12,6,SITE-005,87.41,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01781,12,8,SITE-005,93.51,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01782,12,10,SITE-005,76.8,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01783,12,12,SITE-005,56.63,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01784,12,14,SITE-005,51.98,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01785,12,16,SITE-005,86.43,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01786,12,18,SITE-005,41.83,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01787,12,20,SITE-005,89.13,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01788,12,22,SITE-005,42.6,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01789,12,0,SITE-006,86.8,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01790,12,2,SITE-006,92.79,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01791,12,4,SITE-006,56.07,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01792,12,6,SITE-006,72.88,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01793,12,8,SITE-006,53.72,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01794,12,10,SITE-006,80.54,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01795,12,12,SITE-006,78.42,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01796,12,14,SITE-006,72.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01797,12,16,SITE-006,41.08,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01798,12,18,SITE-006,54.01,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01799,12,20,SITE-006,75.29,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01800,12,22,SITE-006,82.09,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01801,12,0,SITE-007,47.01,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01802,12,2,SITE-007,71.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01803,12,4,SITE-007,94.08,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01804,12,6,SITE-007,85.06,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01805,12,8,SITE-007,63.16,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01806,12,10,SITE-007,66.28,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01807,12,12,SITE-007,79.3,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01808,12,14,SITE-007,82.13,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01809,12,16,SITE-007,88.39,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01810,12,18,SITE-007,56.1,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01811,12,20,SITE-007,93.26,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01812,12,22,SITE-007,90.71,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01813,12,0,SITE-008,74.46,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01814,12,2,SITE-008,61.62,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01815,12,4,SITE-008,62.24,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01816,12,6,SITE-008,57.83,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01817,12,8,SITE-008,85.56,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01818,12,10,SITE-008,54.18,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01819,12,12,SITE-008,87.37,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01820,12,14,SITE-008,47.28,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01821,12,16,SITE-008,55.33,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01822,12,18,SITE-008,75.23,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01823,12,20,SITE-008,64.27,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01824,12,22,SITE-008,86.09,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01825,12,0,SITE-009,79.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01826,12,2,SITE-009,42.16,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01827,12,4,SITE-009,74.08,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01828,12,6,SITE-009,40.74,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01829,12,8,SITE-009,79.17,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01830,12,10,SITE-009,58.22,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01831,12,12,SITE-009,89.11,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01832,12,14,SITE-009,56.22,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01833,12,16,SITE-009,52.5,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01834,12,18,SITE-009,53.88,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01835,12,20,SITE-009,84.76,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01836,12,22,SITE-009,74.9,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01837,12,0,SITE-010,93.22,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01838,12,2,SITE-010,88.28,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01839,12,4,SITE-010,44.79,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01840,12,6,SITE-010,80.14,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01841,12,8,SITE-010,68.31,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01842,12,10,SITE-010,52.44,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01843,12,12,SITE-010,90.17,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01844,12,14,SITE-010,51.95,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01845,12,16,SITE-010,79.67,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01846,12,18,SITE-010,102.05,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01847,12,20,SITE-010,73.81,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01848,12,22,SITE-010,72.6,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01849,12,0,SITE-011,77.07,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01850,12,2,SITE-011,73.69,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01851,12,4,SITE-011,80.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01852,12,6,SITE-011,62.71,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01853,12,8,SITE-011,57.56,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01854,12,10,SITE-011,51.45,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01855,12,12,SITE-011,51.46,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01856,12,14,SITE-011,65.68,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01857,12,16,SITE-011,71.33,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01858,12,18,SITE-011,42.03,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01859,12,20,SITE-011,86.35,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01860,12,22,SITE-011,53.83,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01861,12,0,SITE-012,48.85,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01862,12,2,SITE-012,57.36,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01863,12,4,SITE-012,93.55,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01864,12,6,SITE-012,40.19,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01865,12,8,SITE-012,72.36,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01866,12,10,SITE-012,64.75,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01867,12,12,SITE-012,54.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01868,12,14,SITE-012,48.05,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01869,12,16,SITE-012,53.25,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01870,12,18,SITE-012,77.97,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01871,12,20,SITE-012,65.14,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01872,12,22,SITE-012,52.26,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01873,13,0,SITE-001,70.78,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01874,13,2,SITE-001,41.38,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01875,13,4,SITE-001,50.91,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01876,13,6,SITE-001,67.05,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01877,13,8,SITE-001,48.79,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01878,13,10,SITE-001,70.39,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01879,13,12,SITE-001,51.14,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01880,13,14,SITE-001,82.91,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01881,13,16,SITE-001,80.94,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01882,13,18,SITE-001,48.25,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01883,13,20,SITE-001,73.32,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01884,13,22,SITE-001,55.61,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01885,13,0,SITE-002,73.03,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01886,13,2,SITE-002,69.54,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01887,13,4,SITE-002,57.9,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01888,13,6,SITE-002,91.65,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01889,13,8,SITE-002,52.67,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01890,13,10,SITE-002,41.92,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01891,13,12,SITE-002,43.43,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01892,13,14,SITE-002,75.79,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01893,13,16,SITE-002,56.25,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01894,13,18,SITE-002,72.64,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01895,13,20,SITE-002,93.65,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01896,13,22,SITE-002,40.07,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01897,13,0,SITE-003,52.36,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01898,13,2,SITE-003,42.57,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01899,13,4,SITE-003,78.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01900,13,6,SITE-003,46.25,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01901,13,8,SITE-003,91.35,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01902,13,10,SITE-003,60.02,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01903,13,12,SITE-003,85.57,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01904,13,14,SITE-003,43.83,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01905,13,16,SITE-003,65.28,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01906,13,18,SITE-003,62.59,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01907,13,20,SITE-003,70.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01908,13,22,SITE-003,52.35,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01909,13,0,SITE-004,67.78,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01910,13,2,SITE-004,86.88,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01911,13,4,SITE-004,49.08,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01912,13,6,SITE-004,48.64,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01913,13,8,SITE-004,61.68,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01914,13,10,SITE-004,69.59,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01915,13,12,SITE-004,74.46,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01916,13,14,SITE-004,57.55,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01917,13,16,SITE-004,53.1,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01918,13,18,SITE-004,58.67,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01919,13,20,SITE-004,86.78,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01920,13,22,SITE-004,77.8,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01921,13,0,SITE-005,90.65,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01922,13,2,SITE-005,49.81,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01923,13,4,SITE-005,56.1,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01924,13,6,SITE-005,69.91,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01925,13,8,SITE-005,69.85,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01926,13,10,SITE-005,76.66,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01927,13,12,SITE-005,60.71,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01928,13,14,SITE-005,59.59,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01929,13,16,SITE-005,55.22,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01930,13,18,SITE-005,53.29,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01931,13,20,SITE-005,81.67,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01932,13,22,SITE-005,55.73,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01933,13,0,SITE-006,67.53,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01934,13,2,SITE-006,80.65,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01935,13,4,SITE-006,67.14,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01936,13,6,SITE-006,41.77,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01937,13,8,SITE-006,85.41,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01938,13,10,SITE-006,54.23,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01939,13,12,SITE-006,54.76,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01940,13,14,SITE-006,65.45,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01941,13,16,SITE-006,48.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01942,13,18,SITE-006,75.3,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01943,13,20,SITE-006,57.78,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01944,13,22,SITE-006,90.52,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01945,13,0,SITE-007,54.44,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01946,13,2,SITE-007,68.18,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01947,13,4,SITE-007,46.67,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01948,13,6,SITE-007,62.68,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01949,13,8,SITE-007,87.64,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01950,13,10,SITE-007,45.25,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01951,13,12,SITE-007,79.75,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01952,13,14,SITE-007,65.93,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01953,13,16,SITE-007,84.51,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01954,13,18,SITE-007,41.68,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01955,13,20,SITE-007,55.72,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01956,13,22,SITE-007,48.49,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01957,13,0,SITE-008,46.98,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01958,13,2,SITE-008,41.17,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01959,13,4,SITE-008,45.89,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01960,13,6,SITE-008,71.93,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01961,13,8,SITE-008,53.28,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01962,13,10,SITE-008,70.91,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01963,13,12,SITE-008,53.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01964,13,14,SITE-008,79.97,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01965,13,16,SITE-008,84.56,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01966,13,18,SITE-008,77.01,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01967,13,20,SITE-008,81.47,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01968,13,22,SITE-008,41.97,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01969,13,0,SITE-009,83.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01970,13,2,SITE-009,78.42,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01971,13,4,SITE-009,46.45,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01972,13,6,SITE-009,44.62,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01973,13,8,SITE-009,70.02,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01974,13,10,SITE-009,42.93,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01975,13,12,SITE-009,84.56,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01976,13,14,SITE-009,91.16,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01977,13,16,SITE-009,70.69,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01978,13,18,SITE-009,79.23,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01979,13,20,SITE-009,65.05,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01980,13,22,SITE-009,86.13,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01981,13,0,SITE-010,46.15,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01982,13,2,SITE-010,59.59,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01983,13,4,SITE-010,49.76,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01984,13,6,SITE-010,88.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01985,13,8,SITE-010,90.49,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01986,13,10,SITE-010,84.03,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01987,13,12,SITE-010,47.1,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01988,13,14,SITE-010,59.3,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01989,13,16,SITE-010,48.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01990,13,18,SITE-010,94.8,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01991,13,20,SITE-010,77.23,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01992,13,22,SITE-010,90.33,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01993,13,0,SITE-011,66.29,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01994,13,2,SITE-011,86.85,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
