event_id,day_index,hour,site_token,metric_clean,dq_flag,layer,dataset
S-01820,12,14,SITE-008,47.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01821,12,16,SITE-008,54.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01822,12,18,SITE-008,74.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01823,12,20,SITE-008,63.75,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01824,12,22,SITE-008,85.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01825,12,0,SITE-009,77.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01826,12,2,SITE-009,41.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01827,12,4,SITE-009,73.36,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01828,12,6,SITE-009,40.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01829,12,8,SITE-009,79.12,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01830,12,10,SITE-009,57.48,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01831,12,12,SITE-009,88.9,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01832,12,14,SITE-009,55.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01833,12,16,SITE-009,52.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01834,12,18,SITE-009,52.93,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01835,12,20,SITE-009,84.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01836,12,22,SITE-009,74.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01837,12,0,SITE-010,92.73,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01838,12,2,SITE-010,87.07,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01839,12,4,SITE-010,44.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01840,12,6,SITE-010,79.33,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01841,12,8,SITE-010,67.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01842,12,10,SITE-010,51.49,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01843,12,12,SITE-010,89.4,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01844,12,14,SITE-010,51.59,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01845,12,16,SITE-010,78.65,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01846,12,18,SITE-010,101.41,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01847,12,20,SITE-010,72.71,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01848,12,22,SITE-010,72.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01849,12,0,SITE-011,76.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01850,12,2,SITE-011,72.66,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01851,12,4,SITE-011,79.81,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01852,12,6,SITE-011,62.59,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01853,12,8,SITE-011,56.65,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01854,12,10,SITE-011,51.01,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01855,12,12,SITE-011,50.73,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01856,12,14,SITE-011,64.68,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01857,12,16,SITE-011,70.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01858,12,18,SITE-011,41.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01859,12,20,SITE-011,86.12,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01860,12,22,SITE-011,53.64,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01861,12,0,SITE-012,48.11,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01862,12,2,SITE-012,57.03,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01863,12,4,SITE-012,91.86,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01864,12,6,SITE-012,39.58,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01865,12,8,SITE-012,70.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01866,12,10,SITE-012,63.98,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01867,12,12,SITE-012,53.71,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01868,12,14,SITE-012,47.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01869,12,16,SITE-012,53.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01870,12,18,SITE-012,77.44,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01871,12,20,SITE-012,64.2,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01872,12,22,SITE-012,51.78,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01873,13,0,SITE-001,69.98,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01874,13,2,SITE-001,40.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01875,13,4,SITE-001,50.19,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01876,13,6,SITE-001,66.81,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01877,13,8,SITE-001,48.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01878,13,10,SITE-001,69.64,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01879,13,12,SITE-001,50.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01880,13,14,SITE-001,81.85,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01881,13,16,SITE-001,79.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01882,13,18,SITE-001,48.1,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01883,13,20,SITE-001,73.09,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01884,13,22,SITE-001,55.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01885,13,0,SITE-002,72.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01886,13,2,SITE-002,68.95,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01887,13,4,SITE-002,57.65,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01888,13,6,SITE-002,91.56,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01889,13,8,SITE-002,52.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01890,13,10,SITE-002,41.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01891,13,12,SITE-002,42.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01892,13,14,SITE-002,74.99,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01893,13,16,SITE-002,55.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01894,13,18,SITE-002,71.75,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01895,13,20,SITE-002,93.33,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01896,13,22,SITE-002,39.86,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01897,13,0,SITE-003,52.06,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01898,13,2,SITE-003,42.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01899,13,4,SITE-003,77.1,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01900,13,6,SITE-003,45.78,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01901,13,8,SITE-003,90.64,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01902,13,10,SITE-003,59.8,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01903,13,12,SITE-003,84.96,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01904,13,14,SITE-003,43.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01905,13,16,SITE-003,65.11,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01906,13,18,SITE-003,62.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01907,13,20,SITE-003,70.1,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01908,13,22,SITE-003,52.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01909,13,0,SITE-004,67.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01910,13,2,SITE-004,85.61,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01911,13,4,SITE-004,48.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01912,13,6,SITE-004,48.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01913,13,8,SITE-004,60.72,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01914,13,10,SITE-004,68.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01915,13,12,SITE-004,73.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01916,13,14,SITE-004,56.64,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01917,13,16,SITE-004,52.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01918,13,18,SITE-004,57.85,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01919,13,20,SITE-004,85.07,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01920,13,22,SITE-004,77.56,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01921,13,0,SITE-005,90.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01922,13,2,SITE-005,49.53,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01923,13,4,SITE-005,55.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01924,13,6,SITE-005,69.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01925,13,8,SITE-005,68.48,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01926,13,10,SITE-005,75.42,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01927,13,12,SITE-005,59.95,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01928,13,14,SITE-005,58.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01929,13,16,SITE-005,54.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01930,13,18,SITE-005,52.84,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01931,13,20,SITE-005,81.46,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01932,13,22,SITE-005,55.44,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01933,13,0,SITE-006,67.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01934,13,2,SITE-006,79.47,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01935,13,4,SITE-006,65.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01936,13,6,SITE-006,41.75,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01937,13,8,SITE-006,85.03,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01938,13,10,SITE-006,53.46,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01939,13,12,SITE-006,54.03,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01940,13,14,SITE-006,65.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01941,13,16,SITE-006,47.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01942,13,18,SITE-006,75.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01943,13,20,SITE-006,57.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01944,13,22,SITE-006,89.66,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01945,13,0,SITE-007,53.65,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01946,13,2,SITE-007,67.68,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01947,13,4,SITE-007,46.58,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01948,13,6,SITE-007,62.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01949,13,8,SITE-007,87.1,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01950,13,10,SITE-007,44.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01951,13,12,SITE-007,78.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01952,13,14,SITE-007,65.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01953,13,16,SITE-007,83.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01954,13,18,SITE-007,40.97,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01955,13,20,SITE-007,55.17,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01956,13,22,SITE-007,48.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01957,13,0,SITE-008,46.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01958,13,2,SITE-008,40.4,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01959,13,4,SITE-008,45.31,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01960,13,6,SITE-008,71.37,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01961,13,8,SITE-008,52.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01962,13,10,SITE-008,70.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01963,13,12,SITE-008,53.33,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01964,13,14,SITE-008,79.07,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01965,13,16,SITE-008,83.7,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01966,13,18,SITE-008,76.64,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01967,13,20,SITE-008,80.99,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01968,13,22,SITE-008,41.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01969,13,0,SITE-009,82.01,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01970,13,2,SITE-009,77.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01971,13,4,SITE-009,45.66,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01972,13,6,SITE-009,44.56,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01973,13,8,SITE-009,69.0,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01974,13,10,SITE-009,42.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01975,13,12,SITE-009,84.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01976,13,14,SITE-009,89.47,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01977,13,16,SITE-009,70.44,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01978,13,18,SITE-009,78.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01979,13,20,SITE-009,64.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01980,13,22,SITE-009,84.68,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01981,13,0,SITE-010,46.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01982,13,2,SITE-010,59.53,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01983,13,4,SITE-010,49.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01984,13,6,SITE-010,87.87,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01985,13,8,SITE-010,88.69,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01986,13,10,SITE-010,83.98,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01987,13,12,SITE-010,46.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01988,13,14,SITE-010,58.72,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01989,13,16,SITE-010,47.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01990,13,18,SITE-010,94.76,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01991,13,20,SITE-010,76.59,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01992,13,22,SITE-010,89.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01993,13,0,SITE-011,66.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01994,13,2,SITE-011,86.81,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01995,13,4,SITE-011,59.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01996,13,6,SITE-011,78.1,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01997,13,8,SITE-011,84.27,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01998,13,10,SITE-011,45.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01999,13,12,SITE-011,78.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02000,13,14,SITE-011,88.58,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02001,13,16,SITE-011,47.19,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02002,13,18,SITE-011,47.4,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02003,13,20,SITE-011,57.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02004,13,22,SITE-011,61.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02005,13,0,SITE-012,53.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02006,13,2,SITE-012,90.5,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02007,13,4,SITE-012,71.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02008,13,6,SITE-012,92.62,review,silver,SYNTHETIC_PUBLIC_SAFE
S-02009,13,8,SITE-012,68.7,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02010,13,10,SITE-012,67.42,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02011,13,12,SITE-012,56.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02012,13,14,SITE-012,50.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02013,13,16,SITE-012,86.49,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02014,13,18,SITE-012,82.4,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02015,13,20,SITE-012,39.87,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-02016,13,22,SITE-012,70.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
