event_id,day_index,hour,site_token,anomaly_score,is_anomaly,layer,dataset
G-01919,13,20,SITE-004,0.406,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01920,13,22,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01921,13,0,SITE-005,0.684,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01922,13,2,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01923,13,4,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01924,13,6,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01925,13,8,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01926,13,10,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01927,13,12,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01928,13,14,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01929,13,16,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01930,13,18,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01931,13,20,SITE-005,0.174,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01932,13,22,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01933,13,0,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01934,13,2,SITE-006,0.187,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01935,13,4,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01936,13,6,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01937,13,8,SITE-006,0.314,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01938,13,10,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01939,13,12,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01940,13,14,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01941,13,16,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01942,13,18,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01943,13,20,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01944,13,22,SITE-006,0.66,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01945,13,0,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01946,13,2,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01947,13,4,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01948,13,6,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01949,13,8,SITE-007,0.57,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01950,13,10,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01951,13,12,SITE-007,0.113,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01952,13,14,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01953,13,16,SITE-007,0.381,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01954,13,18,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01955,13,20,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01956,13,22,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01957,13,0,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01958,13,2,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01959,13,4,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01960,13,6,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01961,13,8,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01962,13,10,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01963,13,12,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01964,13,14,SITE-008,0.157,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01965,13,16,SITE-008,0.366,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01966,13,18,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01967,13,20,SITE-008,0.253,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01968,13,22,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01969,13,0,SITE-009,0.199,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01970,13,2,SITE-009,0.07,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01971,13,4,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01972,13,6,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01973,13,8,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01974,13,10,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01975,13,12,SITE-009,0.42,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01976,13,14,SITE-009,0.647,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01977,13,16,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01978,13,18,SITE-009,0.052,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01979,13,20,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01980,13,22,SITE-009,0.357,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01981,13,0,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01982,13,2,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01983,13,4,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01984,13,6,SITE-010,0.579,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01985,13,8,SITE-010,0.556,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01986,13,10,SITE-010,0.411,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01987,13,12,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01988,13,14,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01989,13,16,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01990,13,18,SITE-010,0.848,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01991,13,20,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01992,13,22,SITE-010,0.544,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01993,13,0,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01994,13,2,SITE-011,0.489,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01995,13,4,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01996,13,6,SITE-011,0.038,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01997,13,8,SITE-011,0.415,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01998,13,10,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01999,13,12,SITE-011,0.067,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02000,13,14,SITE-011,0.517,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02001,13,16,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02002,13,18,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02003,13,20,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02004,13,22,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02005,13,0,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02006,13,2,SITE-012,0.736,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02007,13,4,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02008,13,6,SITE-012,0.846,1,gold,SYNTHETIC_PUBLIC_SAFE
G-02009,13,8,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02010,13,10,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02011,13,12,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02012,13,14,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02013,13,16,SITE-012,0.381,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02014,13,18,SITE-012,0.261,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02015,13,20,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-02016,13,22,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
